Sport,Discipline,Event,Event_gender,Athlete_Name,Gender,Country_ID,Bronze,Silver,Gold
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"DUVIGNEAU, Bernd",Men,GDR,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"NAGORNYI, Sergei",Men,URS,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"GUZENKO, Olga",Women,URS,0,1,0
Athletics,Athletics,100m,M,"CRAWFORD, Hasely",Men,TRI,0,0,1
Basketball,Basketball,basketball,M,"BELOV, Aleksandr",Men,URS,1,0,0
Modern Pentathlon,Modern Pentath.,Team competition,M,"FOX, Jeremy Robert",Men,GBR,0,0,1
Equestrian,Eventing,team,X,"TAUSKEY, Mary Anne",Women,USA,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"PETRAKOV, Vitali",Men,URS,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"MONTGOMERY, James Paul",Men,USA,0,0,1
Judo,Judo,- 63kg (lightweight),M,"RODRIGUEZ TORRES, Hector",Men,CUB,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),M,"IVANOV, Nikolai",Men,URS,0,0,1
Aquatics,Swimming,100m breaststroke,M,"HENCKEN, John Frederick",Men,USA,0,0,1
Boxing,Boxing,67 - 71kg (light-middleweight),M,"GARBEY, Rolando",Men,CUB,1,0,0
Wrestling,Wrestling Gre-R,90 - 100kg (heavyweight),M,"GORANOV, Kamen",Men,BUL,0,1,0
Cycling,Cycling Track,1km time trial,M,"VAARTEN, Michel",Men,BEL,0,1,0
Volleyball,Volleyball,volleyball,W,"JO, Hae-Chung",Women,KOR,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"GEORGIEVA, Kapka",Women,BUL,0,1,0
Fencing,Fencing,épée individual,M,"KULCSAR, Gyözö",Men,HUN,1,0,0
Handball,Handball,handball,W,"BADOREK, Gabriele",Women,GDR,0,1,0
Judo,Judo,+ 93kg (heavyweight),M,"ENDO, Sumio",Men,JPN,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"SMITH-SLOAN, Susan Estelle",Women,CAN,1,0,0
Volleyball,Volleyball,volleyball,W,"OKAMOTO, Mariko",Women,JPN,0,0,1
Football,Football,football,M,"ZVYAGINTSEV, Viktor",Men,URS,1,0,0
Basketball,Basketball,basketball,M,"SALNIKOV, Aleksandr",Men,URS,1,0,0
Aquatics,Swimming,100m freestyle,W,"BRIGITHA, Enith",Women,NED,1,0,0
Athletics,Athletics,4x100m relay,M,"PFEIFER, Jörg",Men,GDR,0,1,0
Athletics,Athletics,100m,W,"STECHER, Renate",Women,GDR,0,1,0
Handball,Handball,handball,W,"BUROSCH, Hannelore",Women,GDR,0,1,0
Athletics,Athletics,high jump,M,"STONES, Dwight Edwin",Men,USA,1,0,0
Volleyball,Volleyball,volleyball,W,"OSADCHAYA, Liliya",Women,URS,0,1,0
Cycling,Cycling Road,team time trial,M,"KAMINSKY, Vladimir",Men,URS,0,0,1
Volleyball,Volleyball,volleyball,W,"BYON, Kyung-Ja",Women,KOR,1,0,0
Athletics,Athletics,high jump,W,"BLAGOEVA-DIMITROVA, Yordanka",Women,BUL,1,0,0
Basketball,Basketball,basketball,W,"SEMENOVA, Iuliana",Women,URS,0,0,1
Handball,Handball,handball,W,"NEMETH, Erzsebet",Women,HUN,1,0,0
Basketball,Basketball,basketball,W,"BARISHEVA-KOROSTELEVA, Olga",Women,URS,0,0,1
Boxing,Boxing,71-75kg,M,"MARTINEZ SANCHEZ, Luis Felipe",Men,CUB,1,0,0
Judo,Judo,70 - 80kg (middleweight),M,"OBADOV, Slavko",Men,YUG,1,0,0
Basketball,Basketball,basketball,W,"MIKHAILOVA, Snezhana",Women,BUL,1,0,0
Aquatics,Swimming,100m butterfly,M,"BOTTOM, Joseph Stuart",Men,USA,0,1,0
Athletics,Athletics,4x400m relay,M,"FRAZIER, Herman Ronald",Men,USA,0,0,1
Weightlifting,Weightlifting,"91 - 110kg, total (heavyweight)",M,"ZAITSEV, Yuri",Men,URS,0,0,1
Volleyball,Volleyball,volleyball,M,"KONDRA, Vladimir",Men,URS,0,1,0
Rowing,Rowing,four without coxswain (4-),M,"DOLININ, Valeri",Men,URS,1,0,0
Handball,Handball,handball,M,"PRZYBYSZ, Ryszard",Men,POL,1,0,0
Handball,Handball,handball,M,"LICU, Ghita",Men,ROU,0,1,0
Volleyball,Volleyball,volleyball,M,"LAPERA SOTOLONGO, Diego",Men,CUB,1,0,0
Shooting,Shooting,50m pistol (60 shots),X,"VOLLMAR, Harald",Men,GDR,0,1,0
Fencing,Fencing,sabre team,M,"BURTSEV, Mikhail",Men,URS,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),W,"VASSEVA, Liliana",Women,BUL,0,1,0
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"DANIELOV, Gheorghe",Men,ROU,0,1,0
Fencing,Fencing,sabre team,M,"ARCIDIACONO, Angelo",Men,ITA,0,1,0
Aquatics,Swimming,4x100m medley relay,M,"NOCKE, Peter",Men,FRG,1,0,0
Basketball,Basketball,basketball,M,"TKACHENKO, Vladimir",Men,URS,1,0,0
Aquatics,Water polo,water polo,M,"GERENDAS, Gyorgy",Men,HUN,0,0,1
Volleyball,Volleyball,volleyball,M,"KARBARZ, Marek",Men,POL,0,0,1
Cycling,Cycling Track,Team Pursuit (4000m),M,"BRAUN, Gregor",Men,FRG,0,0,1
Fencing,Fencing,sabre team,M,"MONTANO, Mario Tullio",Men,ITA,0,1,0
Athletics,Athletics,800m,M,"JUANTORENA, Alberto",Men,CUB,0,0,1
Fencing,Fencing,foil team,M,"PIETRUSZKA, Frederic",Men,FRA,1,0,0
Basketball,Basketball,basketball,W,"ROBERTS, Patricia Ann",Women,USA,0,1,0
Handball,Handball,handball,W,"TIETZ, Marion",Women,GDR,0,1,0
Sailing,Sailing,Tornado - Multihull,X,"ROTHWELL, Michael Jon",Men,USA,0,1,0
Equestrian,Dressage,team,X,"GURNEY, Hilda Carolyn",Women,USA,1,0,0
Volleyball,Volleyball,volleyball,M,"POLISHCHUK, Anatoli",Men,URS,0,1,0
Athletics,Athletics,200m,M,"QUARRIE, Donald",Men,JAM,0,0,1
Volleyball,Volleyball,volleyball,M,"RODRIGUEZ AGUIRRE, Antonio",Men,CUB,1,0,0
Aquatics,Diving,3m springboard,W,"KÖHLER, Christa",Women,GDR,0,1,0
Gymnastics,Artistic G.,team competition,M,"IGARASHI, Hisato",Men,JPN,0,0,1
Gymnastics,Artistic G.,team competition,M,"KRYSSIN, Gennadi",Men,URS,0,1,0
Basketball,Basketball,basketball,M,"DALIPAGIC, Drazen",Men,YUG,0,1,0
Hockey,Hockey,hockey,M,"PATEL, Ramesh",Men,NZL,0,0,1
Volleyball,Volleyball,volleyball,M,"BEBEL, Bronislaw",Men,POL,0,0,1
Hockey,Hockey,hockey,M,"ABDUL, Rashid III",Men,PAK,1,0,0
Gymnastics,Artistic G.,pommel horse,M,"NIKOLAY, Michael",Men,GDR,1,0,0
Football,Football,football,M,"KISCHE, Gerd",Men,GDR,0,0,1
Weightlifting,Weightlifting,"56 - 60kg, total (featherweight)",M,"KOLESNIKOV, Nikolai",Men,URS,0,0,1
Volleyball,Volleyball,volleyball,M,"ZARZYCKI, Zbigniew",Men,POL,0,0,1
Aquatics,Swimming,200m freestyle,M,"NABER, John Phillips",Men,USA,0,1,0
Aquatics,Swimming,400m freestyle,W,"SMITH, Shannon",Women,CAN,1,0,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"POLEY, Viola",Women,GDR,0,0,1
Boxing,Boxing,67 - 71kg (light-middleweight),M,"RYBICKI, Jerzy",Men,POL,0,0,1
Hockey,Hockey,hockey,M,"SALIM, Nazim",Men,PAK,1,0,0
Fencing,Fencing,sabre team,M,"SIDYAK, Viktor",Men,URS,0,0,1
Shooting,Shooting,25m rapid fire pistol (60 shots),X,"FERRARIS, Roberto",Men,ITA,1,0,0
Football,Football,football,M,"PROKHOROV, Aleksandr",Men,URS,1,0,0
Gymnastics,Artistic G.,team competition,W,"UNGUREANU, Teodora",Women,ROU,0,1,0
Aquatics,Swimming,100m butterfly,W,"ENDER, Kornelia",Women,GDR,0,0,1
Aquatics,Swimming,200m breaststroke,W,"RUSANOVA, Lyubov",Women,URS,1,0,0
Football,Football,football,M,"WEISE, Konrad",Men,GDR,0,0,1
Hockey,Hockey,hockey,M,"ISLAH, Ud Din",Men,PAK,1,0,0
Shooting,Shooting,25m rapid fire pistol (60 shots),X,"WIEFEL, Jürgen",Men,GDR,0,1,0
Athletics,Athletics,4x400m relay,W,"SAPENTER, Deborah Elaine",Women,USA,0,1,0
Aquatics,Water polo,water polo,M,"D, Vincenzo",Men,ITA,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"SILLIMAN, Lynn",Women,USA,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"BOGLIOLI, Wendy Lansbach",Women,USA,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"YALLOP, John C.",Men,GBR,0,1,0
Shooting,Shooting,50m rifle 3 positions (3x40 shots),X,"BASSHAM, Lance Robert",Men,USA,0,0,1
Basketball,Basketball,basketball,W,"METODIEVA, Penka",Women,BUL,1,0,0
Gymnastics,Artistic G.,rings,M,"DITYATIN, Aleksandr",Men,URS,0,1,0
Boxing,Boxing,+ 81kg (heavyweight),M,"STEVENSON, Teofilo",Men,CUB,0,0,1
Aquatics,Swimming,400m individual medley,W,"GIBSON, Cheryl",Women,CAN,0,1,0
Aquatics,Water polo,water polo,M,"SUDAR, Attila",Men,HUN,0,0,1
Athletics,Athletics,400m hurdles,M,"MOSES, Edwin",Men,USA,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-2 1000m (canoe double),M,"PETRENKO, Sergei",Men,URS,0,0,1
Equestrian,Dressage,team,X,"BOLDT, Harry",Men,FRG,0,0,1
Hockey,Hockey,hockey,M,"SYED, Mudassar Ashgar",Men,PAK,1,0,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"KONDRASHINA, Anna",Women,URS,0,1,0
Aquatics,Swimming,1500m freestyle,M,"HACKETT, Robert William",Men,USA,0,1,0
Basketball,Basketball,basketball,W,"STOYANOVA, Penka",Women,BUL,1,0,0
Basketball,Basketball,basketball,W,"RUPSHENE, Angelia",Women,URS,0,0,1
Gymnastics,Artistic G.,team competition,M,"KLOTZ, Wolfgang",Men,GDR,1,0,0
Weightlifting,Weightlifting,"82.5 - 90kg, total (middle-heavyweight)",M,"SHOPOV, Atanas",Men,BUL,1,0,0
Aquatics,Swimming,400m freestyle,M,"RASKATOV, Vladimir",Men,URS,1,0,0
Aquatics,Swimming,4x100m freestyle relay,W,"JARDIN, Anne Elizabeth",Women,CAN,1,0,0
Equestrian,Eventing,team,X,"ROYCROFT, William",Men,AUS,1,0,0
Handball,Handball,handball,W,"ZOBER, Hannelore",Women,GDR,0,1,0
Handball,Handball,handball,M,"VOINEA, Radu",Men,ROU,0,1,0
Hockey,Hockey,hockey,M,"MUNAWAR, Uz-Zaman",Men,PAK,1,0,0
Rowing,Rowing,four-oared shell with coxswain (4-),W,"MODEVA, Mariika",Women,BUL,0,1,0
Sailing,Sailing,Tornado - Multihull,X,"SPENGLER, Jörg",Men,FRG,1,0,0
Gymnastics,Artistic G.,team competition,W,"GERSCHAU, Kerstin",Women,GDR,1,0,0
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"HIRAYAMA, Koichiro",Men,JPN,1,0,0
Sailing,Sailing,flying dutchman,X,"PATTISSON, Rodney Stuart",Men,GBR,0,1,0
Aquatics,Water polo,water polo,M,"DE MAGISTRIS, Riccardo",Men,ITA,0,1,0
Basketball,Basketball,basketball,W,"SIMPSON, Julienne Brazinski",Women,USA,0,1,0
Basketball,Basketball,basketball,W,"SHUVAEVA-OLKHOVA, Nadezhda",Women,URS,0,0,1
Basketball,Basketball,basketball,W,"BOGDANOVA, Krasimira",Women,BUL,1,0,0
Volleyball,Volleyball,volleyball,W,"MATSUDA, Noriko",Women,JPN,0,0,1
Cycling,Cycling Road,team time trial,M,"LUND, Jorn",Men,DEN,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"ZOCH, Jacqueline Jean",Women,USA,1,0,0
Wrestling,Wrestling Free.,62 - 68kg (lightweight),M,"SUGAWARA, Yasaburo",Men,JPN,1,0,0
Volleyball,Volleyball,volleyball,M,"SALAS PEREZ, Carlos",Men,CUB,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"SWEENEY, Patrick John",Men,GBR,0,1,0
Aquatics,Swimming,4x200m freestyle relay,M,"MCCLATCHEY, Alan",Men,GBR,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"MALIHIN, Policarp",Men,ROU,1,0,0
Wrestling,Wrestling Free.,57 - 62kg (featherweight),M,"OIDOV, Zevegying",Men,MGL,0,1,0
Aquatics,Swimming,100m butterfly,W,"BOGLIOLI, Wendy Lansbach",Women,USA,1,0,0
Handball,Handball,handball,M,"GASSY, Valeri",Men,URS,0,0,1
Rowing,Rowing,four-oared shell with coxswain (4-),M,"KUBAIL, Ralph",Men,FRG,1,0,0
Gymnastics,Artistic G.,team competition,W,"HELLMANN, Angelika",Women,GDR,1,0,0
Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),M,"WEHLING, Heinz-Helmut",Men,GDR,1,0,0
Basketball,Basketball,basketball,W,"SKERLATOVA, Girgina",Women,BUL,1,0,0
Handball,Handball,handball,M,"TOMIN, Nikolai",Men,URS,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"PRIEMER, Petra",Women,GDR,0,1,0
Judo,Judo,63 - 70kg (half-middleweight),M,"VIAL, Patrick",Men,FRA,1,0,0
Volleyball,Volleyball,volleyball,M,"ULANOV, Vladimir",Men,URS,0,1,0
Athletics,Athletics,decathlon,M,"AVILOV, Nikolai",Men,URS,1,0,0
Fencing,Fencing,épée team,M,"SUCHANECKI, Francois",Men,SUI,1,0,0
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"YAKIMOV, Yuri",Men,URS,0,1,0
Fencing,Fencing,sabre team,M,"KROVOPUSKOV, Viktor",Men,URS,0,0,1
Aquatics,Swimming,4x100m medley relay,M,"PICKELL, Stephen",Men,CAN,0,1,0
Aquatics,Swimming,400m freestyle,M,"SHAW, Timothy Andrew",Men,USA,0,1,0
Athletics,Athletics,javelin throw,W,"BECKER-STEINER, Marion",Women,FRG,0,1,0
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"IVANOV, Stoyan",Men,BUL,0,1,0
Athletics,Athletics,20km walk,M,"BAUTISTA ROCHA, Daniel",Men,MEX,0,0,1
Aquatics,Swimming,4x100m medley relay,W,"JARDIN, Anne Elizabeth",Women,CAN,1,0,0
Athletics,Athletics,triple jump,M,"SANEEV, Viktor",Men,URS,0,0,1
Basketball,Basketball,basketball,W,"MAKAVEEVA, Petkana",Women,BUL,1,0,0
Handball,Handball,handball,W,"NAGY, Ilona",Women,HUN,1,0,0
Aquatics,Water polo,water polo,M,"LANDEWEERD, Nicolaas",Men,NED,1,0,0
Cycling,Cycling Track,Sprint indivual,M,"MORELON, Daniel",Men,FRA,0,1,0
Athletics,Athletics,long jump,M,"ROBINSON, Arnie",Men,USA,0,0,1
Rowing,Rowing,four without coxswain (4-),M,"NAFSTAD, Ole Sverre",Men,NOR,0,1,0
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"AFRASILOAIA, Felicia",Women,ROU,1,0,0
Hockey,Hockey,hockey,M,"GOLDER, Thomas Douglas",Men,AUS,0,1,0
Judo,Judo,80 - 93kg (half-heavyweight),M,"NINOMIYA, Kazuhiro",Men,JPN,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"BROWN, Carol Page",Women,USA,1,0,0
Shooting,Shooting,trap (125 targets),X,"BALDI, Ubaldesco",Men,ITA,1,0,0
Volleyball,Volleyball,volleyball,W,"JUNG, Soon-Ok",Women,KOR,1,0,0
Handball,Handball,handball,W,"KEZI, Zsuzsa",Women,HUN,1,0,0
Volleyball,Volleyball,volleyball,M,"SAVIN, Aleksandr",Men,URS,0,1,0
Basketball,Basketball,basketball,W,"LIEBERMAN, Nancy Lizabeth",Women,USA,0,1,0
Aquatics,Water polo,water polo,M,"DEL DUCA, Marcello",Men,ITA,0,1,0
Athletics,Athletics,100m,W,"RICHTER-IRRGANG, Annegret",Women,FRG,0,0,1
Handball,Handball,handball,W,"LITOSHCHENKO, Mariya",Women,URS,0,0,1
Basketball,Basketball,basketball,M,"EDESHKO, Ivan",Men,URS,1,0,0
Hockey,Hockey,hockey,M,"CHARLESWORTH, Richard",Men,AUS,0,1,0
Rowing,Rowing,four-oared shell with coxswain (4-),M,"NIEHUSEN, Peter",Men,FRG,1,0,0
Cycling,Cycling Track,Team Pursuit (4000m),M,"CROKER, Robin",Men,GBR,1,0,0
Gymnastics,Artistic G.,team competition,M,"FUJIMOTO, Shun",Men,JPN,0,0,1
Hockey,Hockey,hockey,M,"DAMAN, Gregory",Men,NZL,0,0,1
Athletics,Athletics,shot put,M,"BEYER, Udo",Men,GDR,0,0,1
Fencing,Fencing,foil team,M,"CALATRONI, Attilio",Men,ITA,0,1,0
Gymnastics,Artistic G.,horizontal bar,M,"KENMOTSU, Eizo",Men,JPN,0,1,0
Archery,Archery,individual FITA round,M,"FERRARI, Giancarlo",Men,ITA,1,0,0
Football,Football,football,M,"KURBJUWEIT, Lothar",Men,GDR,0,0,1
Football,Football,football,M,"GRAPENTHIN, Hans-Ulrich",Men,GDR,0,0,1
Football,Football,football,M,"KOLOTOV, Viktor",Men,URS,1,0,0
Athletics,Athletics,20km walk,M,"REIMANN, Hans",Men,GDR,0,1,0
Archery,Archery,individual FITA round,W,"KOVPAN, Valentina",Women,URS,0,1,0
Equestrian,Eventing,team,X,"COFFIN, Edmund Sloane",Men,USA,0,0,1
Rowing,Rowing,four without coxswain (4-),M,"TVETER, Finn Ivar",Men,NOR,0,1,0
Equestrian,Dressage,team,X,"MASTER, Edith Louise",Women,USA,1,0,0
Basketball,Basketball,basketball,M,"ARMSTRONG, Michael Taylor (Tate)",Men,USA,0,0,1
Fencing,Fencing,foil team,W,"KNYAZEVA, Olga",Women,URS,0,0,1
Basketball,Basketball,basketball,M,"MAY, Scott Glenn",Men,USA,0,0,1
Handball,Handball,handball,W,"GLUSHCHENKO, Tatyana",Women,URS,0,0,1
Canoe / Kayak,Canoe / Kayak F,C-1 1000m (canoe single),M,"WICHMANN, Tamas",Men,HUN,1,0,0
Handball,Handball,handball,M,"GATU, Cristian",Men,ROU,0,1,0
Sailing,Sailing,Tornado - Multihull,X,"SCHMALL, Jörg",Men,FRG,1,0,0
Equestrian,Eventing,team,X,"PIGOTT, Dennis",Men,AUS,1,0,0
Rowing,Rowing,double sculls (2x),M,"BAILLIEU, Christopher",Men,GBR,0,1,0
Sailing,Sailing,Tornado - Multihull,X,"OSBORN, John",Men,GBR,0,0,1
Rowing,Rowing,eight with coxswain (8+),W,"KOZENKOVA, Klavdiya",Women,URS,0,1,0
Volleyball,Volleyball,volleyball,W,"RYSKAL, Inna",Women,URS,0,1,0
Rowing,Rowing,eight with coxswain (8+),W,"KOLKOVA, Olga",Women,URS,0,1,0
Aquatics,Swimming,200m backstroke,M,"NABER, John Phillips",Men,USA,0,0,1
Aquatics,Swimming,4x200m freestyle relay,M,"DOWNIE, Gordon Hunter",Men,GBR,1,0,0
Wrestling,Wrestling Free.,+ 100kg (super heavyweight),M,"ANDIEV, Soslan",Men,URS,0,0,1
Modern Pentathlon,Modern Pentath.,Team competition,M,"MARACSKO, Tibor",Men,HUN,1,0,0
Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),M,"ANGELOV, Stefan",Men,BUL,1,0,0
Volleyball,Volleyball,volleyball,W,"YOON, Young-Nae",Women,KOR,1,0,0
Weightlifting,Weightlifting,"+ 110kg, total (super heavyweight)",M,"ALEKSEYEV, Vasily",Men,URS,0,0,1
Football,Football,football,M,"KIPIANI, David",Men,URS,1,0,0
Wrestling,Wrestling Free.,+ 100kg (super heavyweight),M,"SIMON, Ladislau",Men,ROU,1,0,0
Fencing,Fencing,foil team,W,"GILIAZOVA, Nailia",Women,URS,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"CLARK, Richard James Scott",Men,GBR,0,1,0
Athletics,Athletics,10000m,M,"FOSTER, Brendan",Men,GBR,1,0,0
Sailing,Sailing,fleet/match race keelboat open (Soling),X,"KOLIUS, John Waldrip",Men,USA,0,1,0
Athletics,Athletics,pentathlon,W,"SIEGL, Siegrun",Women,GDR,0,0,1
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"ERMOLAEVA, Galina",Women,URS,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"SMALLBONE, Frederick John",Men,GBR,0,1,0
Gymnastics,Artistic G.,pommel horse,M,"KENMOTSU, Eizo",Men,JPN,0,1,0
Shooting,Shooting,skeet (125 targets),X,"PANACEK, Josef",Men,TCH,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"BUSSERT, Karl-Heinz",Men,GDR,0,0,1
Handball,Handball,handball,M,"CIESLA, Piotr",Men,POL,1,0,0
Shooting,Shooting,25m rapid fire pistol (60 shots),X,"KLAAR, Norbert",Men,GDR,0,0,1
Hockey,Hockey,hockey,M,"RILEY, Ronald",Men,AUS,0,1,0
Athletics,Athletics,800m,W,"ZINN, Elfi",Women,GDR,1,0,0
Rowing,Rowing,eight with coxswain (8+),W,"KNETSCH-KÖPKE, Christiane",Women,GDR,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"DIGMAN, Peter",Men,NZL,1,0,0
Wrestling,Wrestling Free.,68 - 74kg (welterweight),M,"BARZEGAR, Mansour",Men,IRI,0,1,0
Rowing,Rowing,single sculls (1x),M,"DREIFKE, Joachim",Men,GDR,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-1 1000m (kayak single),M,"HELM, Rüdiger",Men,GDR,0,0,1
Sailing,Sailing,tempest,X,"FINDLAY, Conrad Francis",Men,USA,1,0,0
Hockey,Hockey,hockey,M,"BORREN, Thurman",Men,NZL,0,0,1
Handball,Handball,handball,M,"GRABOVSCI, Mircea",Men,ROU,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-2 1000m (kayak double),M,"SZABO, Istvan",Men,HUN,1,0,0
Equestrian,Jumping,team,X,"CUEPPER, Edgar-Henri",Men,BEL,1,0,0
Rowing,Rowing,eight with coxswain (8+),M,"ROBERTSON, Leonard David",Men,GBR,0,1,0
Fencing,Fencing,foil team,M,"HEIN, Harald",Men,FRG,0,0,1
Rowing,Rowing,eight with coxswain (8+),M,"LESTER, Richard C.",Men,GBR,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-1 500m (kayak single),M,"HELM, Rüdiger",Men,GDR,1,0,0
Wrestling,Wrestling Free.,+ 100kg (super heavyweight),M,"BALLA, Jozsef",Men,HUN,0,1,0
Wrestling,Wrestling Gre-R,62 - 68kg (lightweight),M,"NALBANDYAN, Suren",Men,URS,0,0,1
Fencing,Fencing,sabre team,M,"MAFFEI, Michele",Men,ITA,0,1,0
Wrestling,Wrestling Gre-R,48 - 52kg (flyweight),M,"GINGA, Nicu",Men,ROU,0,1,0
Hockey,Hockey,hockey,M,"ARSHAD, Mahmood",Men,PAK,1,0,0
Hockey,Hockey,hockey,M,"QAMAR, Zia",Men,PAK,1,0,0
Rowing,Rowing,pair-oared shell with coxswain (2+),M,"JÄHRLING, Harald",Men,GDR,0,0,1
Aquatics,Swimming,4x100m freestyle relay,W,"HEMPEL, Claudia",Women,GDR,0,1,0
Fencing,Fencing,foil team,M,"FLAMENT, Didier",Men,FRA,1,0,0
Handball,Handball,handball,M,"FEDYUKIN, Anatoli",Men,URS,0,0,1
Fencing,Fencing,foil team,W,"LATRILLE-GAUDIN, Brigitte",Women,FRA,0,1,0
Aquatics,Swimming,4x100m medley relay,W,"ANKE, Hannelore",Women,GDR,0,0,1
Fencing,Fencing,foil team,W,"GAPAIS-DUMONT, Brigitte",Women,FRA,0,1,0
Athletics,Athletics,4x100m relay,W,"BODENDORF, Carla",Women,GDR,0,0,1
Basketball,Basketball,basketball,W,"KURVYAKOVA, Raisa",Women,URS,0,0,1
Hockey,Hockey,hockey,M,"POOLE, Malcolm",Men,AUS,0,1,0
Basketball,Basketball,basketball,M,"SLAVNIC, Zoran",Men,YUG,0,1,0
Canoe / Kayak,Canoe / Kayak F,K-2 500m (kayak double),M,"SERHEI, Larion",Men,ROU,1,0,0
Gymnastics,Artistic G.,individual all-round,W,"TURISCHEVA, Lyudmila",Women,URS,1,0,0
Basketball,Basketball,basketball,W,"OVECHKINA, Tatiana",Women,URS,0,0,1
Fencing,Fencing,sabre team,M,"IRIMICIUC, Daniel",Men,ROU,1,0,0
Wrestling,Wrestling Gre-R,82 - 90kg (light-heavyweight),M,"KWIECINSKI, Czeslaw",Men,POL,1,0,0
Aquatics,Swimming,4x100m medley relay,W,"RICHTER, Ulrike",Women,GDR,0,0,1
Football,Football,football,M,"ZMUDA, Wladyslaw",Men,POL,0,1,0
Sailing,Sailing,470 - Two Person Dinghy,M,"MILLET SOLER, Pedro Luis",Men,ESP,0,1,0
Rowing,Rowing,eight with coxswain (8+),M,"DICKIE, Simon Charles",Men,NZL,1,0,0
Aquatics,Swimming,200m freestyle,W,"BRIGITHA, Enith",Women,NED,1,0,0
Volleyball,Volleyball,volleyball,W,"MAEDA, Echiko",Women,JPN,0,0,1
Wrestling,Wrestling Free.,90 - 100kg (heavyweight),M,"KOSTOV, Dimov",Men,BUL,1,0,0
Gymnastics,Artistic G.,floor exercises,W,"TURISCHEVA, Lyudmila",Women,URS,0,1,0
Volleyball,Volleyball,volleyball,W,"LEE, Soon-Bok",Women,KOR,1,0,0
Basketball,Basketball,basketball,M,"VARAJIC, Zarko",Men,YUG,0,1,0
Athletics,Athletics,110m hurdles,M,"DAVENPORT, Willie",Men,USA,1,0,0
Wrestling,Wrestling Gre-R,- 48kg (light-flyweight),M,"SHUMAKOV, Aleksei",Men,URS,0,0,1
Athletics,Athletics,shot put,W,"CHIZHOVA, Nadezhda",Women,URS,0,1,0
Fencing,Fencing,épée team,M,"VON ESSEN, Carl",Men,SWE,0,0,1
Rowing,Rowing,quadruple sculls with coxswain (4x),W,"CHERNYSHOVA, Nadezhda",Women,URS,0,1,0
Aquatics,Water polo,water polo,M,"KENEZ, Gyorgy",Men,HUN,0,0,1
Gymnastics,Artistic G.,vault,W,"TURISCHEVA, Lyudmila",Women,URS,0,1,0
Boxing,Boxing,54 - 57kg (featherweight),M,"HERRERA VERA, Angel",Men,CUB,0,0,1
Athletics,Athletics,long jump,W,"ALFEEVA, Lidia",Women,URS,1,0,0
Gymnastics,Artistic G.,team competition,W,"DOMBECK, Carola",Women,GDR,1,0,0
Canoe / Kayak,Canoe / Kayak F,K-4 1000m (kayak four),M,"LOPEZ DIAZ FLOR, Jose Ramon",Men,ESP,0,1,0
Boxing,Boxing,- 48kg (light-flyweight),M,"HERNANDEZ PADRON, Jorge",Men,CUB,0,0,1
Sailing,Sailing,Tornado - Multihull,X,"WHITE, Reginald J.",Men,GBR,0,0,1
Rowing,Rowing,quadruple sculls without coxswain (4x),M,"HELLEBRAND, Jaroslav",Men,TCH,1,0,0
Football,Football,football,M,"SZARMACH, Andrzej",Men,POL,0,1,0
Aquatics,Swimming,100m butterfly,W,"POLLACK, Andrea",Women,GDR,0,1,0
Athletics,Athletics,4x400m relay,W,"KLIMOVOCHA, Inta",Women,URS,1,0,0
